Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,384.4ms,Serial1,04EF0006,Data,8,64 15 17 F0 0B 19 A9 0E,4717,
,390.2ms,Serial1,0CF00400,Data,8,FE FF 9D 22 1C FF FF FF,03F8,
,400.6ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,401.1ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,401.2ms,Serial1,18FEF200,Data,8,23 00 FF FF FF FF FF FF,2882,
,403.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,404.4ms,Serial1,04EF0006,Data,8,64 15 18 F0 0B 19 A9 0E,292A,
,404.9ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,405.5ms,Serial1,18FFFB06,Data,8,00 05 87 F8 FF FF FF FF,6E74,
,406.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,406.7ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,407.3ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,410.0ms,Serial1,0CF00400,Data,8,FE FF 9D 24 1C FF FF FF,1D23,
,420.0ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,421.1ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,421.1ms,Serial1,18EF0600,Data,8,64 0E BD 00 FF FF FF FF,4147,
,423.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,424.4ms,Serial1,04EF0006,Data,8,64 15 19 F0 0B 19 A9 0E,3706,
,430.0ms,Serial1,0CF00400,Data,8,FE FF 9D 26 1C FF FF FF,176A,
,440.6ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,441.1ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,441.7ms,Serial1,18EFFF00,Data,8,64 10 01 01 D7 02 05 7D,2D32,
,441.7ms,Serial1,18FEF600,Data,8,FF 00 39 FF 00 FF FF FF,7564,
,443.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,444.9ms,Serial1,04EF0006,Data,8,64 15 1A F0 0B 19 A9 0E,1572,
,445.0ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,445.6ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,450.0ms,Serial1,0CF00400,Data,8,FE FF 9D 22 1C FF FF FF,03F8,
,460.0ms,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
,460.6ms,Serial1,0CEFFF00,Data,8,64 06 2E 7D FF FF FF FF,3FC7,
,461.2ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,462.7ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,463.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,464.5ms,Serial1,04EF0006,Data,8,64 15 1B F0 0B 19 A9 0E,0B5E,
,470.0ms,Serial1,0CF00400,Data,8,FE FF 9D 28 1C FF FF FF,2095,
,480.7ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,480.7ms,Serial1,0CEFFF00,Data,8,64 06 2C 7D FF FF FF FF,039F,
,483.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,484.4ms,Serial1,04EF0006,Data,8,64 15 1C F0 11 19 A9 0E,3A81,
,484.9ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,485.5ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,486.1ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,490.0ms,Serial1,0CF00400,Data,8,FE FF 9C 2E 1C FF FF FF,2062,
,500.6ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,501.1ms,Serial1,0CEFFF00,Data,8,64 06 2B 7D FF FF FF FF,595B,
,501.2ms,Serial1,18FEF200,Data,8,20 00 FF FF FF FF FF FF,144B,
,503.2ms,Serial1,0006F783,Data,8,01 01 FF FF FF FF FF F5,5242,
,504.4ms,Serial1,04EF0006,Data,8,64 15 1D F0 11 19 A9 0E,24AD,
,510.0ms,Serial1,0CF00400,Data,8,FE FF 9C 24 1C FF FF FF,030F,
,520.0ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,520.6ms,Serial1,0CEFFF00,Data,8,64 06 2F 7D FF FF FF FF,21EB,
,521.2ms,Serial1,18EF0600,Data,8,64 0E C7 00 FF FF FF FF,1A93,
,523.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,524.4ms,Serial1,04EF0006,Data,8,64 15 1E F0 0B 19 A9 0E,6DC2,
,525.5ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,525.5ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,526.1ms,Serial1,18FFFB06,Data,8,00 05 86 F8 FF FF FF FF,7058,
,526.7ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,530.0ms,Serial1,0CF00400,Data,8,FE FF 9D 24 1C FF FF FF,1D23,
,540.6ms,Serial1,0CEFFF00,Data,8,FF 00 24 FF 07 FF FF FF 64 06 2D 7D FF FF FF FF,1DB3,
,541.1ms,Serial1,18EFFF00,Data,8,64 10 01 01 D7 02 05 7D,2D32,
