Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,742.3ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,742.5ms,Serial1,,,,64 15 1C F0 00 00 A9 0E,00A1,
,742.9ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,743.5ms,Serial1,18FFFB06,Data,8,00 1B FF FF FF FF FF FF,6E40,
,744.1ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,749.9ms,Serial1,,,,,,
,?,Serial1,,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,930.6ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,931.2ms,Serial1,18FEF200,Data,8,00 00 FF FF FF FF FF FF,428A,
,940.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,942.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,942.4ms,Serial1,04EF0006,Data,8,64 15 16 F0 00 00 A9 0E,0800,
,942.9ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,943.7ms,Serial1,000C7802,Data,8,7D FF FF FF FF FF FF FF,115D,
,950.5ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,950.6ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,951.1ms,Serial1,18EF0600,Data,8,64 0E 33 00 FF FF FF FF,68A2,
,951.7ms,Serial1,1CFFFF17,Data,8,22 FF FF 3C FF FF FF FF,5690,
,960.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,961.3ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,963.1ms,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 17 F0 00 00 A9 0E,162C,
,963.1ms,Serial1,0C000006,Data,8,30 FF FF FF F8 FF FF FF,0E0E,
,970.5ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,971.1ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,971.7ms,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,971.7ms,Serial1,18FED500,Data,8,FF FF FC FF FF FF FF FF,193C,
,980.0ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,982.4ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,982.4ms,Serial1,04EF0006,Data,8,64 15 18 F0 00 00 A9 0E,7811,
,982.9ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,984.1ms,Serial1,18FFFB06,Data,8,00 05 7D F8 FF FF FF FF,6C54,
,984.1ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,984.7ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,990.5ms,Serial1,0CF00300,Data,8,FF 00 00 FF 06 FF FF FF,2633,
,990.6ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.000s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.002s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 19 F0 00 00 93 0E,08BE,
,1.011s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.011s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.011s,Serial1,18FDB300,Data,8,FF FF EC 30 FF FF FF FF,5EBA,
,1.020s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.023s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1A F0 00 00 A9 0E,4449,
,1.023s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.023s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,1.024s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,1.030s,Serial1,0CF00300,Data,8,FF 00 00 FF 06 FF FF FF,2633,
,1.031s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.031s,Serial1,18FEF200,Data,8,00 00 FF FF FF FF FF FF,428A,
,1.040s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.042s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.043s,Serial1,,,,64 15 1B F0 00 00 93 0E,34E6,
,1.051s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.051s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.051s,Serial1,18EF0600,Data,8,64 0E 3D 00 FF FF FF FF,18B3,
,1.060s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.061s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,1.063s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.063s,Serial1,04EF0006,Data,8,64 15 1C F0 00 00 A9 0E,00A1,
,1.063s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.071s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.071s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.072s,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,1.072s,Serial1,18FEDF00,Data,8,7D 26 1D FF FF FF FF FF,3FC3,
,1.080s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.082s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.082s,Serial1,04EF0006,Data,8,64 15 1D F0 00 00 A9 0E,1E8D,
,1.090s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.091s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.091s,Serial1,18FEEF00,Data,8,FF FF FF 00 FF FF FF FA,7898,
,1.100s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.102s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1E F0 00 00 A9 0E,3CF9,
,1.103s,Serial1,00067F24,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.104s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.104s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.111s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.111s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.120s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.122s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1F F0 00 00 A9 0E,22D5,
,1.130s,Serial1,,,,,,
,1.311s,Serial1,,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.311s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.320s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.321s,Serial1,18FEDF00,Data,8,7D 52 1D FF FF FF FF FF,776C,
,1.322s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.323s,Serial1,,,,64 15 19 F0 00 00 A9 0E,663D,
,1.331s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.331s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.331s,Serial1,18FEF200,Data,8,00 00 FF FF FF FF FF FF,428A,
,1.340s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.343s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1A F0 00 00 A9 0E,4449,
,1.343s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,1.344s,Serial1,18F00647,Data,8,FF CF FF FF FF FF FF FF,7671,
,1.344s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,1.350s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.351s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.351s,Serial1,18EF0600,Data,8,64 0E 5B 00 FF FF FF FF,66DC,
,1.360s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.361s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,1.363s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1B F0 00 00 A9 0E,5A65,
,1.371s,Serial1,0CEFFF00,Data,8,FF 00 00 FF 06 FF FF FF 64 06 00 7D FF FF FF FF,59AB,
,1.371s,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,1.380s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.382s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.382s,Serial1,04EF0006,Data,8,64 15 1C F0 00 00 93 0E,6E22,
,1.383s,Serial1,00067F24,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.384s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.384s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.385s,Serial1,0CFFFE06,Data,8,5C 27 1D 27 1D FF FF FF,1091,
,1.391s,Serial1,0CF00300,Data,8,FF 00 00 FF 06 FF FF FF,2633,
,1.391s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.400s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.402s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.402s,Serial1,04EF0006,Data,8,64 15 1D F0 00 00 93 0E,700E,
,1.411s,Serial1,0CF00300,Data,8,FF 00 00 FF 06 FF FF FF,2633,
,1.411s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.411s,Serial1,18FD7C00,Data,8,F8 80 F1 F0 00 CF 03 FC,731C,
,1.420s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.423s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1E F0 00 00 93 0E,527A,
,1.423s,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,1.424s,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,1.430s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.431s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.431s,Serial1,18FEF200,Data,8,00 00 FF FF FF FF FF FF,428A,
,1.440s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.442s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1F F0 00 00 A9 0E,22D5,
,1.451s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.451s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.451s,Serial1,18EF0600,Data,8,64 0E 65 00 FF FF FF FF,6942,
,1.460s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.461s,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,1.463s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.463s,Serial1,04EF0006,Data,8,64 15 10 F0 00 00 A9 0E,4CE8,
,1.463s,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,1.471s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.471s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.471s,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,1.480s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.482s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 11 F0 00 00 A9 0E,52C4,
,1.490s,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,1.491s,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,1.500s,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,1.502s,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,1.503s,Serial1,04EF0006,Data,8,64 15 12 F0 00 00 A9 0E,70B0,
,1.503s,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,1.504s,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,1.504s,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,1.510s,Serial1,,,,,,
,1.682s,Serial1,04EF0006,Data,8,01 01 FF FF FF FF FF F5 64 15 1B F0 00 00 A9 0E,5A65,
,1.690s,Serial1,18EFFA00,Data,8,64 01 FF 00 00 FF FF FF,159B,
